date,giadieuchinh,close,thaydoi,volumn,gtkhoplenh,klthoathuan,gtthoathuan,giathamchieu,open,max,min,adj
2022-03-07,22.5,22.5,2.90 (14.80 %),13800,308600000,0,0,19.6,20.5,22.5,20.5,22.5
2022-03-08,20.5,20.5,-1.90 (-8.48 %),10000,205000000,0,0,22.4,20.5,20.5,20.5,20.5
2022-03-09,23,23,2.50 (12.20 %),9700,217920000,0,0,20.5,20.5,23,20.5,23
2022-03-10,24.8,24.8,2.30 (10.22 %),10600,255320000,0,0,22.5,22.6,24.8,22.6,24.8
2022-03-11,24,24,-0.10 (-0.41 %),3030,73132000,0,0,24.1,24.8,24.8,24,24
2022-03-14,24.1,24.1,0.00 (0.00 %),0,0,0,0,24.1,24.1,24.1,24.1,24.1
2022-03-15,24.1,24.1,0.00 (0.00 %),0,0,0,0,24.1,24.1,24.1,24.1,24.1
2022-03-16,25,25,0.90 (3.73 %),11000,275000000,0,0,24.1,25,25,25,25
2022-03-17,25,25,0.00 (0.00 %),29800,730800000,0,0,25,24,25,23,25
2022-03-18,24.5,24.5,0.00 (0.00 %),0,0,0,0,24.5,24.5,24.5,24.5,24.5
2022-03-21,25,25,0.50 (2.04 %),10800,270000000,0,0,24.5,25,25,25,25
2022-03-22,26,26,1.00 (4.00 %),700,18200000,0,0,25,26,26,26,26
2022-03-23,26,26,0.00 (0.00 %),0,0,0,0,26,26,26,26,26
2022-03-24,26,26,0.00 (0.00 %),0,0,0,0,26,26,26,26,26
2022-03-25,26,26,0.00 (0.00 %),0,0,0,0,26,26,26,26,26
2022-03-28,29,29,3.00 (11.54 %),600,16300000,0,0,26,24,29,24,29
2022-03-29,27.2,27.2,0.00 (0.00 %),0,0,0,0,27.2,27.2,27.2,27.2,27.2
2022-03-30,29,29,1.80 (6.62 %),900,26100000,0,0,27.2,29,29,29,29
2022-03-31,29,29,0.00 (0.00 %),100,2900000,0,0,29,29,29,29,29
2022-04-01,30,30,1.00 (3.45 %),1811,53130000,0,0,29,29,30,29,30
2022-04-04,30,30,0.70 (2.39 %),100,3000000,0,0,29.3,30,30,30,30
2022-04-05,34.5,34.5,4.50 (15.00 %),2100,67450000,0,0,30,31,34.5,31,34.5
2022-04-06,32.1,32.1,0.00 (0.00 %),1000,30000000,0,0,32.1,30,32.1,32.1,32.1
2022-04-07,32,32,2.00 (6.67 %),2500,75200000,0,0,30,30,32,30,32
2022-04-08,31,31,0.90 (2.99 %),100,3100000,0,0,30.1,31,31,31,31
2022-04-12,31,31,0.00 (0.00 %),0,0,0,0,31,31,31,31,31
2022-04-13,31,31,0.00 (0.00 %),0,0,0,0,31,31,31,31,31
2022-04-14,30,30,-1.00 (-3.23 %),200,6550000,0,0,31,35.5,35.5,30,30
2022-04-19,31,31,-1.80 (-5.49 %),2000,62000000,0,0,32.8,31,31,31,31
2022-04-20,31,31,0.00 (0.00 %),0,0,0,0,31,31,31,31,31
2022-04-21,30,30,-1.00 (-3.23 %),900,27000000,0,0,31,30,30,30,30
2022-04-22,30,30,0.00 (0.00 %),0,0,0,0,30,30,30,30,30
2022-04-25,30,30,0.00 (0.00 %),800,24000000,0,0,30,30,30,30,30
2022-04-26,30,30,0.00 (0.00 %),0,0,0,0,30,30,30,30,30
2022-04-27,32,32,2.00 (6.67 %),1600,52100000,0,0,30,31,33,31,32
